date,temp,rain,sunshine,insolation,solar,div_solar,cloud_amount,cloud_level,cloud_ceiling,snow,dust_pm25,dust_pm10
2019-10-26 22:00,7.2,0,0,0,0,0,2,2,54,0,59,36
2019-10-26 23:00,7.7,0,0,0,0,0,0,0,0,0,30,10
2019-10-27 0:00,6.6,0,0,0,0,0,0,0,0,0,28,9
2019-10-27 1:00,6.5,0,0,0,0,0,1,0,0,0,26,9
2019-10-27 2:00,5.6,0,0,0,0,0,0,0,0,0,29,15
2019-10-27 3:00,4.5,0,0,0,0,0,0,0,0,0,29,13
2019-10-27 4:00,3.6,0,0,0,0,0,0,0,0,0,30,13
2019-10-27 5:00,3.7,0,0,0,0,0,0,0,0,0,26,8
2019-10-27 6:00,3.9,0,0,0,0,0,0,0,0,0,35,17
2019-10-27 7:00,3.9,0,0,0,12000,12,0,0,0,0,45,23
2019-10-27 8:00,6,0,0.7,0.28,157200,157.2,0,0,0,0,34,15
2019-10-27 9:00,9.6,0,1,0.95,512400,512.4,0,0,0,0,27,10
2019-10-27 10:00,11.9,0,1,1.53,1006800,1006.8,0,0,0,0,29,9
2019-10-27 11:00,13.7,0,1,1.93,974400,974.4,0,0,0,0,25,6
2019-10-27 12:00,14.7,0,1,2.09,1082400,1082.4,1,1,10,0,28,10
2019-10-27 13:00,15.7,0,1,2.23,963600,963.6,1,1,10,0,25,7
2019-10-27 14:00,16.2,0,1,2.14,669600,669.6,3,3,10,0,25,8
2019-10-27 15:00,16.4,0,1,1.73,480000,480,3,3,10,0,26,8
2019-10-27 16:00,16,0,1,1.18,200400,200.4,5,5,10,0,26,8
2019-10-27 17:00,15.1,0,1,0.55,24000,24,0,0,0,0,28,9
2019-10-27 18:00,13.4,0,0.4,0.06,0,0,0,0,0,0,25,11
2019-10-27 19:00,11.9,0,0,0,0,0,0,0,0,0,25,9
2019-10-27 20:00,10.7,0,0,0,0,0,0,0,0,0,30,13
2019-10-27 21:00,10.1,0,0,0,0,0,0,0,0,0,36,16
2019-10-27 22:00,9.3,0,0,0,0,0,0,0,0,0,38,18
2019-10-27 23:00,8.5,0,0,0,0,0,0,0,0,0,36,17
2019-10-28 0:00,8.8,0,0,0,0,0,0,0,0,0,34,16
2019-10-28 1:00,7.2,0,0,0,0,0,0,0,0,0,32,14
2019-10-28 2:00,7.4,0,0,0,0,0,6,0,0,0,35,15
2019-10-28 3:00,6.6,0,0,0,0,0,0,0,0,0,38,18
2019-10-28 4:00,7.2,0,0,0,0,0,0,0,0,0,44,23
2019-10-28 5:00,6.4,0,0,0,0,0,0,0,0,0,46,24
2019-10-28 6:00,6.5,0,0,0,0,0,0,0,0,0,46,25
2019-10-28 7:00,6.5,0,0,0,15600,15.6,2,2,10,0,53,29
2019-10-28 8:00,8.3,0,0.5,0.18,158400,158.4,6,1,10,0,49,23
2019-10-28 9:00,11.1,0,1,0.76,480000,480,2,0,0,0,45,20
2019-10-28 10:00,13.4,0,1,1.42,1006800,1006.8,0,0,0,0,47,20
2019-10-28 11:00,15.2,0,1,1.94,931200,931.2,4,0,0,0,45,18
2019-10-28 12:00,16,0,1,2.23,895200,895.2,5,2,10,0,41,14
2019-10-28 13:00,17.1,0,1,2.11,542400,542.4,7,2,10,0,43,14
2019-10-28 14:00,16.7,0,1,1.58,417600,417.6,9,1,10,0,49,17
2019-10-28 15:00,17.2,0,0.4,1.08,151200,151.2,8,8,10,0,50,17
2019-10-28 16:00,17,0,0.1,0.48,129600,129.6,9,9,10,0,54,17
2019-10-28 17:00,16.7,0,0.3,0.32,28800,28.8,8,3,10,0,55,18
2019-10-28 18:00,16.1,0,0,0.03,0,0,4,2,10,0,43,17
2019-10-28 19:00,15.2,0,0,0,0,0,6,3,0,0,39,17
2019-10-28 20:00,14.5,0,0,0,0,0,5,1,0,0,40,17
2019-10-28 21:00,13.1,0,0,0,0,0,4,4,10,0,41,17
2019-10-28 22:00,13,0,0,0,0,0,7,7,10,0,42,17
2019-10-28 23:00,13.8,0,0,0,0,0,5,5,13,0,53,16
2019-10-29 0:00,12.7,2.7,0,0,0,0,10,5,0,0,84,21
2019-10-29 1:00,12.3,6.4,0,0,0,0,10,8,5,0,123,18
2019-10-29 2:00,12.3,0,0,0,0,0,10,6,5,0,171,19
2019-10-29 3:00,11.6,0,0,0,0,0,2,2,15,0,186,17
2019-10-29 4:00,11,0,0,0,0,0,2,2,10,0,176,14
2019-10-29 5:00,10.4,0,0,0,0,0,2,2,10,0,168,14
2019-10-29 6:00,10.1,0,0,0,0,0,10,10,2,0,158,22
2019-10-29 7:00,10.1,0,0,0,15600,15.6,10,10,2,0,151,35
2019-10-29 8:00,10.3,0,0,0.13,158400,158.4,10,10,2,0,160,48
2019-10-29 9:00,11.8,0,0.6,0.68,441600,441.6,2,2,15,0,167,43
2019-10-29 10:00,15.1,0,1,1.34,510000,510,3,3,12,0,147,12
2019-10-29 11:00,15.5,0,0.5,1.11,859200,859.2,8,8,10,0,137,11
2019-10-29 12:00,17,0,0.6,1.2,770400,770.4,7,7,10,0,118,8
2019-10-29 13:00,17.5,0,1,2.16,856800,856.8,8,8,12,0,118,8
2019-10-29 14:00,17.4,0,1,2.21,591600,591.6,6,6,12,0,118,8
2019-10-29 15:00,16.8,0,1,1.79,512400,512.4,6,6,12,0,114,14
2019-10-29 16:00,16.3,0,1,1.17,186000,186,2,2,12,0,89,13
2019-10-29 17:00,15.1,0,1,0.54,18000,18,0,0,0,0,79,14
2019-10-29 18:00,13.6,0,0.3,0.04,0,0,0,0,0,0,57,11
2019-10-29 19:00,11.9,0,0,0,0,0,0,0,0,0,49,8
2019-10-29 20:00,11.2,0,0,0,0,0,0,0,0,0,46,7
2019-10-29 21:00,11.1,0,0,0,0,0,0,0,0,0,39,6
2019-10-29 22:00,10.2,0,0,0,0,0,0,0,0,0,35,6
2019-10-29 23:00,9.7,0,0,0,0,0,0,0,0,0,30,4
2019-10-30 0:00,8.4,0,0,0,0,0,0,0,0,0,26,6
2019-10-30 1:00,6.8,0,0,0,0,0,0,0,0,0,26,7
2019-10-30 2:00,6.1,0,0,0,0,0,0,0,0,0,25,6
2019-10-30 3:00,6.6,0,0,0,0,0,0,0,0,0,34,10
2019-10-30 4:00,5,0,0,0,0,0,0,0,0,0,51,25
2019-10-30 5:00,4.1,0,0,0,0,0,0,0,0,0,62,35
2019-10-30 6:00,3.4,0,0,0,0,0,0,0,0,0,50,25
2019-10-30 7:00,3.8,0,0,0,9600,9.6,0,0,0,0,56,32
2019-10-30 8:00,6.5,0,0.7,0.18,146400,146.4,0,0,0,0,60,31
2019-10-30 9:00,9.4,0,1,0.8,442800,442.8,0,0,0,0,38,11
2019-10-30 10:00,11.2,0,1,1.44,1032000,1032,0,0,0,0,37,11
2019-10-30 11:00,13.4,0,1,1.94,1068000,1068,0,0,0,0,34,8
2019-10-30 12:00,15,0,1,2.26,1002000,1002,1,1,11,0,31,9
2019-10-30 13:00,15.3,0,1,2.45,759600,759.6,5,5,11,0,26,6
2019-10-30 14:00,15.9,0,1,1.97,703200,703.2,3,3,12,0,22,7
2019-10-30 15:00,15.6,0,1,1.46,531600,531.6,3,3,13,0,25,5
2019-10-30 16:00,16.6,0,1,1.09,198000,198,2,2,12,0,31,7
2019-10-30 17:00,15.5,0,0.9,0.5,15600,15.6,1,1,12,0,32,5
2019-10-30 18:00,13,0,0.4,0.04,0,0,0,0,0,0,37,8
2019-10-30 19:00,12.3,0,0,0,0,0,0,0,0,0,48,15
2019-10-30 20:00,11,0,0,0,0,0,0,0,0,0,46,14
2019-10-30 21:00,10,0,0,0,0,0,0,0,0,0,66,27
2019-10-30 22:00,9.7,0,0,0,0,0,0,0,0,0,73,37
2019-10-30 23:00,9.4,0,0,0,0,0,0,0,0,0,66,27
2019-10-31 0:00,9.3,0,0,0,0,0,0,0,0,0,51,18
2019-10-31 1:00,9.3,0,0,0,0,0,0,0,0,0,58,25
2019-10-31 2:00,8.9,0,0,0,0,0,7,0,0,0,71,39
2019-10-31 3:00,8.5,0,0,0,0,0,1,1,10,0,54,24
2019-10-31 4:00,8.1,0,0,0,0,0,3,3,10,0,49,19
2019-10-31 5:00,7.6,0,0,0,0,0,2,2,10,0,48,23
2019-10-31 6:00,7.5,0,0,0,0,0,0,0,0,0,53,26
2019-10-31 7:00,7.6,0,0,0,14400,14.4,1,1,10,0,46,15
2019-10-31 8:00,9.2,0,0.5,0.18,147600,147.6,0,0,0,0,44,12
2019-10-31 9:00,12,0,1,0.74,388800,388.8,0,0,0,0,48,11
2019-10-31 10:00,13.8,0,1,1.32,867600,867.6,0,0,0,0,51,13
2019-10-31 11:00,16,0,1,1.77,949200,949.2,0,0,0,0,56,18
2019-10-31 12:00,18.3,0,1,1.96,831600,831.6,3,3,10,0,70,34
2019-10-31 13:00,18.7,0,0.8,1.55,709200,709.2,6,6,9,0,97,27
2019-10-31 14:00,19.3,0,0.8,1.33,470400,470.4,4,4,9,0,133,31
2019-10-31 15:00,19.6,0,0.9,1.25,226800,226.8,3,3,10,0,163,36
2019-10-31 16:00,19.3,0,0.8,0.78,136800,136.8,3,3,7,0,180,40
2019-10-31 17:00,18.6,0,0.1,0.32,20400,20.4,3,3,9,0,198,48
2019-10-31 18:00,17.5,0,0,0,0,0,2,2,9,0,164,40
2019-10-31 19:00,16.8,0,0,0,0,0,7,7,8,0,156,45
2019-10-31 20:00,16.2,0,0,0,0,0,6,6,6,0,153,49
2019-10-31 21:00,15.4,0,0,0,0,0,6,6,6,0,135,35
2019-10-31 22:00,15.1,0,0,0,0,0,7,2,6,0,125,32
2019-10-31 23:00,14.3,0,0,0,0,0,8,7,4,0,131,33
2019-11-01 0:00,14.3,0,0,0,0,0,8,8,0,0,143,34
2019-11-01 1:00,13.8,0,0,0,0,0,8,8,2,0,142,30
2019-11-01 2:00,14.1,0,0,0,0,0,8,8,4,0,141,35
2019-11-01 3:00,14.5,0,0,0,0,0,8,8,4,0,153,46
2019-11-01 4:00,14.7,0,0,0,0,0,7,7,4,0,129,51
2019-11-01 5:00,14.1,0,0,0,0,0,6,6,4,0,99,50
2019-11-01 6:00,13.4,0,0,0,0,0,10,10,2,0,85,49
2019-11-01 7:00,13,0,0,0,8400,8.4,10,10,2,0,73,36
2019-11-01 8:00,12.9,0,0.1,0.1,141600,141.6,0,0,0,0,114,56
2019-11-01 9:00,14.1,0,0.9,0.64,388800,388.8,0,0,0,0,120,40
2019-11-01 10:00,15.6,0,1,1.36,962400,962.4,0,0,0,0,101,28
2019-11-01 11:00,17.2,0,1,1.87,1120800,1120.8,0,0,0,0,99,28
2019-11-01 12:00,17.8,0,1,2.11,1114800,1114.8,0,0,0,0,69,17
2019-11-01 13:00,19.3,0,1,2.18,998400,998.4,0,0,0,0,54,13
2019-11-01 14:00,19.5,0,1,2.04,786000,786,0,0,0,0,54,15
2019-11-01 15:00,19.5,0,1,1.67,495600,495.6,0,0,0,0,58,18
2019-11-01 16:00,19.2,0,1,1.12,176400,176.4,0,0,0,0,57,15
2019-11-01 17:00,17.2,0,1,0.44,8400,8.4,3,0,0,0,61,23
2019-11-01 18:00,14.8,0,0,0,0,0,3,0,0,0,61,24
2019-11-01 19:00,13.1,0,0,0,0,0,6,0,0,0,59,24
2019-11-01 20:00,12.2,0,0,0,0,0,5,0,0,0,92,55
2019-11-01 21:00,11.5,0,0,0,0,0,5,0,0,0,87,42
2019-11-01 22:00,10.9,0,0,0,0,0,7,0,0,0,98,58
2019-11-01 23:00,10,0,0,0,0,0,7,0,0,0,97,56
2019-11-02 0:00,8.6,0,0,0,0,0,3,0,0,0,89,50
2019-11-02 1:00,7.8,0,0,0,0,0,0,0,0,0,100,60
2019-11-02 2:00,8.3,0,0,0,0,0,0,0,0,0,116,76
2019-11-02 3:00,7.4,0,0,0,0,0,2,0,0,0,93,53
2019-11-02 4:00,6.4,0,0,0,0,0,2,0,0,0,87,52
2019-11-02 5:00,6.6,0,0,0,0,0,0,0,0,0,143,102
2019-11-02 6:00,6.9,0,0,0,0,0,2,0,0,0,98,59
2019-11-02 7:00,6.9,0,0,0,16800,16.8,7,0,0,0,99,58
2019-11-02 8:00,8.5,0,0.2,0.17,148800,148.8,7,0,0,0,92,48
2019-11-02 9:00,12.3,0,0.5,0.58,349200,349.2,8,0,0,0,101,44
2019-11-02 10:00,15.1,0,0.9,1.01,536400,536.4,8,0,0,0,97,37
2019-11-02 11:00,16.2,0,0.8,1.37,520800,520.8,10,0,0,0,105,38
2019-11-02 12:00,17.8,0,0.5,1.28,520800,520.8,10,1,9,0,102,37
2019-11-02 13:00,17.9,0,0.1,1.18,412800,412.8,10,2,9,0,106,39
2019-11-02 14:00,18.5,0,0,0.84,328800,328.8,10,0,0,0,129,53
2019-11-02 15:00,18.1,0,0,0.71,202800,202.8,10,4,9,0,112,40
2019-11-02 16:00,18.2,0,0.2,0.58,170400,170.4,10,3,8,0,97,32
2019-11-02 17:00,17.4,0,0.2,0.36,22800,22.8,8,4,9,0,99,36
2019-11-02 18:00,15.9,0,0,0.01,0,0,9,4,9,0,97,38
2019-11-02 19:00,14.6,0,0,0,0,0,8,4,9,0,95,38
2019-11-02 20:00,13.7,0,0,0,0,0,8,1,10,0,91,42
2019-11-02 21:00,13.2,0,0,0,0,0,8,5,30,0,96,46
2019-11-02 22:00,12.1,0,0,0,0,0,9,9,42,0,122,70
2019-11-02 23:00,11.9,0,0,0,0,0,10,9,41,0,124,65
2019-11-03 0:00,11.9,0,0,0,0,0,10,8,0,0,105,52
2019-11-03 1:00,11.3,0,0,0,0,0,9,9,41,0,105,54
2019-11-03 2:00,10.8,0,0,0,0,0,9,9,38,0,113,62
2019-11-03 3:00,10.6,0,0,0,0,0,8,8,30,0,98,50
2019-11-03 4:00,9.8,0,0,0,0,0,7,7,30,0,98,50
2019-11-03 5:00,9,0,0,0,0,0,7,5,30,0,101,54
2019-11-03 6:00,7.8,0,0,0,0,0,8,5,28,0,97,50
2019-11-03 7:00,7.9,0,0,0,8400,8.4,7,4,28,0,85,41
2019-11-03 8:00,8.5,0,0,0.07,115200,115.2,8,3,28,0,91,51
2019-11-03 9:00,10.7,0,0.5,0.41,328800,328.8,8,0,0,0,93,45
2019-11-03 10:00,13.9,0,1,1.15,883200,883.2,4,0,0,0,94,46
2019-11-03 11:00,16.2,0,1,1.56,921600,921.6,0,0,0,0,77,34
2019-11-03 12:00,18.3,0,1,1.85,883200,883.2,0,0,0,0,92,42
2019-11-03 13:00,19,0,1,1.94,787200,787.2,0,0,0,0,97,43
2019-11-03 14:00,19.8,0,1,1.76,604800,604.8,0,0,0,0,101,47
2019-11-03 15:00,19.9,0,1,1.38,397200,397.2,2,2,10,0,106,48
2019-11-03 16:00,20.1,0,1,0.91,174000,174,5,3,15,0,103,43
2019-11-03 17:00,19.2,0,0.4,0.37,24000,24,9,9,15,0,92,37
2019-11-03 18:00,18,0,0,0,0,0,9,9,15,0,82,33
2019-11-03 19:00,17.1,0,0,0,0,0,7,7,16,0,71,29
2019-11-03 20:00,16,0,0,0,0,0,3,3,0,0,58,25
2019-11-03 21:00,15,0,0,0,0,0,2,2,30,0,19,4
2019-11-03 22:00,13.4,0,0,0,0,0,6,0,0,0,13,2
2019-11-03 23:00,12.6,0,0,0,0,0,4,0,0,0,11,2
2019-11-04 0:00,11.5,0,0,0,0,0,0,0,0,0,11,2
2019-11-04 1:00,12.3,0,0,0,0,0,0,0,0,0,11,1
2019-11-04 2:00,11.4,0,0,0,0,0,0,0,0,0,10,1
2019-11-04 3:00,10.7,0,0,0,0,0,1,0,0,0,11,2
2019-11-04 4:00,10.8,0,0,0,0,0,0,0,0,0,12,2
2019-11-04 5:00,10.5,0,0,0,0,0,0,0,0,0,15,2
2019-11-04 6:00,10.3,0,0,0,0,0,0,0,0,0,15,3
2019-11-04 7:00,9.3,0,0,0,6000,6,0,0,0,0,19,2
2019-11-04 8:00,12.1,0,0.7,0.16,121200,121.2,0,0,0,0,20,2
2019-11-04 9:00,13.5,0,1,0.77,310800,310.8,0,0,0,0,18,3
2019-11-04 10:00,14.9,0,1,1.38,993600,993.6,0,0,0,0,16,1
2019-11-04 11:00,16.2,0,1,1.85,970800,970.8,0,0,0,0,16,1
2019-11-04 12:00,16.8,0,1,2.05,999600,999.6,1,1,10,0,16,2
2019-11-04 13:00,17.5,0,1,1.77,955200,955.2,0,0,0,0,16,2
2019-11-04 14:00,18.3,0,1,1.99,754800,754.8,0,0,0,0,18,2
2019-11-04 15:00,18.5,0,1,1.61,472800,472.8,0,0,0,0,33,8
2019-11-04 16:00,18.8,0,1,1.04,162000,162,0,0,0,0,39,10
2019-11-04 17:00,17.3,0,1,0.44,12000,12,0,0,0,0,40,12
2019-11-04 18:00,14.7,0,0.2,0.02,0,0,0,0,0,0,36,14
2019-11-04 19:00,13.4,0,0,0,0,0,0,0,0,0,35,11
2019-11-04 20:00,12.5,0,0,0,0,0,0,0,0,0,31,9
2019-11-04 21:00,10.9,0,0,0,0,0,0,0,0,0,46,21
2019-11-04 22:00,10,0,0,0,0,0,0,0,0,0,47,22
2019-11-04 23:00,9.4,0,0,0,0,0,0,0,0,0,67,37
2019-11-05 0:00,8.6,0,0,0,0,0,0,0,0,0,69,41
2019-11-05 1:00,8.4,0,0,0,0,0,1,0,0,0,57,28
2019-11-05 2:00,7.6,0,0,0,0,0,0,0,0,0,88,57
2019-11-05 3:00,7.9,0,0,0,0,0,0,0,0,0,110,75
2019-11-05 4:00,7.4,0,0,0,0,0,0,0,0,0,98,65
2019-11-05 5:00,6.5,0,0,0,0,0,0,0,0,0,61,36
2019-11-05 6:00,6.4,0,0,0,0,0,0,0,0,0,78,53
2019-11-05 7:00,6.6,0,0,0,8400,8.4,0,0,0,0,72,41
2019-11-05 8:00,8.4,0,0.4,0.12,120000,120,0,0,0,0,61,32
2019-11-05 9:00,10.7,0,0.8,0.5,158400,158.4,9,9,10,0,62,27
2019-11-05 10:00,12.5,0,0.3,0.7,516000,516,8,8,10,0,80,44
2019-11-05 11:00,14,0,0.9,1.47,570000,570,7,7,10,0,70,29
2019-11-05 12:00,14.8,0,0.2,0.74,788400,788.4,5,5,10,0,40,12
2019-11-05 13:00,16.3,0,0.7,1.28,949200,949.2,2,2,10,0,37,16
2019-11-05 14:00,16.3,0,1,2.07,777600,777.6,1,1,10,0,37,18
2019-11-05 15:00,16.3,0,1,1.62,489600,489.6,0,0,0,0,37,16
2019-11-05 16:00,15.5,0,1,1.1,170400,170.4,0,0,0,0,40,19
2019-11-05 17:00,14.5,0,1,0.47,14400,14.4,0,0,0,0,42,20
2019-11-05 18:00,12.3,0,0.3,0.02,0,0,0,0,0,0,45,20
2019-11-05 19:00,11.5,0,0,0,0,0,0,0,0,0,49,26
2019-11-05 20:00,11.1,0,0,0,0,0,0,0,0,0,58,31
2019-11-05 21:00,9.4,0,0,0,0,0,0,0,0,0,62,34
2019-11-05 22:00,9,0,0,0,0,0,0,0,0,0,93,62
2019-11-05 23:00,8.9,0,0,0,0,0,0,0,0,0,75,43
2019-11-06 0:00,8.4,0,0,0,0,0,0,0,0,0,104,72
2019-11-06 1:00,7.8,0,0,0,0,0,3,0,0,0,81,49
2019-11-06 2:00,6.8,0,0,0,0,0,3,0,0,0,64,32
2019-11-06 3:00,6.3,0,0,0,0,0,0,0,0,0,91,53
2019-11-06 4:00,5.5,0,0,0,0,0,0,0,0,0,105,70
2019-11-06 5:00,4.8,0,0,0,0,0,0,0,0,0,93,58
2019-11-06 6:00,4.6,0,0,0,0,0,0,0,0,0,73,39
2019-11-06 7:00,4.1,0,0,0,7200,7.2,0,0,0,0,113,75
2019-11-06 8:00,6,0,0.4,0.12,123600,123.6,0,0,0,0,94,59
2019-11-06 9:00,9.2,0,1,0.64,292800,292.8,0,0,0,0,100,54
2019-11-06 10:00,11.7,0,1,1.27,961200,961.2,0,0,0,0,73,31
2019-11-06 11:00,12.6,0,1,1.61,849600,849.6,3,0,0,0,62,27
2019-11-06 12:00,14.3,0,1,1.93,992400,992.4,6,0,0,0,69,31
2019-11-06 13:00,15.2,0,1,1.74,776400,776.4,6,0,0,0,58,24
2019-11-06 14:00,16.4,0,1,1.49,532800,532.8,7,0,0,0,64,28
2019-11-06 15:00,15.5,0,0.6,1.07,255600,255.6,6,0,0,0,65,24
2019-11-06 16:00,15.6,0,0.9,1.08,130800,130.8,7,0,0,0,60,25
2019-11-06 17:00,14.2,0,0.5,0.35,10800,10.8,7,0,0,0,62,26
2019-11-06 18:00,12.8,0,0,0,0,0,8,0,0,0,57,23
2019-11-06 19:00,11.5,0,0,0,0,0,9,9,69,0,52,20
2019-11-06 20:00,11.1,0,0,0,0,0,10,9,63,0,55,23
2019-11-06 21:00,10.2,0,0,0,0,0,5,0,0,0,54,20
2019-11-06 22:00,9.6,0,0,0,0,0,7,4,11,0,60,32
2019-11-06 23:00,9.2,0,0,0,0,0,6,4,11,0,73,40
2019-11-07 0:00,8.6,0,0,0,0,0,7,7,0,0,49,19
2019-11-07 1:00,8.1,0,0,0,0,0,7,2,63,0,47,17
2019-11-07 2:00,7.9,0,0,0,0,0,8,8,59,0,51,18
2019-11-07 3:00,7.5,0,0,0,0,0,7,0,0,0,54,21
2019-11-07 4:00,8.3,0,0,0,0,0,6,0,0,0,59,28
2019-11-07 5:00,8.1,0,0,0,0,0,2,0,0,0,55,25
2019-11-07 6:00,6.8,0,0,0,0,0,4,0,0,0,56,29
2019-11-07 7:00,6.2,0,0,0,2400,2.4,2,0,0,0,79,47
2019-11-07 8:00,6.7,0,0.3,0.09,112800,112.8,3,0,0,0,85,49
2019-11-07 9:00,10.1,0,1,0.67,278400,278.4,0,0,0,0,60,21
2019-11-07 10:00,12,0,1,1.31,938400,938.4,0,0,0,0,61,22
2019-11-07 11:00,12.9,0,1,1.76,1084800,1084.8,0,0,0,0,71,28
2019-11-07 12:00,13.3,0,1,2.04,1054800,1054.8,0,0,0,0,69,28
2019-11-07 13:00,13.9,0,1,2.12,954000,954,0,0,0,0,70,28
2019-11-07 14:00,12.9,0,1,1.94,764400,764.4,0,0,0,0,65,24
2019-11-07 15:00,12.9,0,1,1.6,486000,486,0,0,0,0,66,21
2019-11-07 16:00,12.2,0,1,1.05,168000,168,0,0,0,0,64,21
2019-11-07 17:00,10.9,0,1,0.45,12000,12,0,0,0,0,69,20
2019-11-07 18:00,8.9,0,0.2,0.01,0,0,0,0,0,0,77,22
2019-11-07 19:00,8.6,0,0,0,0,0,0,0,0,0,75,17
2019-11-07 20:00,7.5,0,0,0,0,0,0,0,0,0,77,17
2019-11-07 21:00,7,0,0,0,0,0,0,0,0,0,69,13
2019-11-07 22:00,6.5,0,0,0,0,0,0,0,0,0,61,12
2019-11-07 23:00,4.8,0,0,0,0,0,0,0,0,0,56,9
2019-11-08 0:00,4,0,0,0,0,0,0,0,0,0,56,12
2019-11-08 1:00,3.8,0,0,0,0,0,0,0,0,0,54,13
2019-11-08 2:00,2.9,0,0,0,0,0,0,0,0,0,44,9
2019-11-08 3:00,1.7,0,0,0,0,0,0,0,0,0,45,12
2019-11-08 4:00,0.6,0,0,0,0,0,0,0,0,0,43,12
2019-11-08 5:00,-0.7,0,0,0,0,0,0,0,0,0,42,11
2019-11-08 6:00,0.1,0,0,0,0,0,0,0,0,0,39,10
2019-11-08 7:00,-0.2,0,0,0,3600,3.6,0,0,0,0,49,20
2019-11-08 8:00,1.6,0,0.6,0.13,114000,114,0,0,0,0,57,18
2019-11-08 9:00,5.1,0,1,0.71,270000,270,0,0,0,0,56,17
2019-11-08 10:00,6.6,0,1,1.36,967200,967.2,0,0,0,0,58,15
2019-11-08 11:00,8.5,0,1,1.87,1114800,1114.8,0,0,0,0,58,16
2019-11-08 12:00,10.3,0,1,2.12,1086000,1086,0,0,0,0,66,23
2019-11-08 13:00,12.1,0,1,2.15,963600,963.6,0,0,0,0,76,24
2019-11-08 14:00,12.6,0,1,2.01,751200,751.2,0,0,0,0,58,20
2019-11-08 15:00,12.3,0,1,1.6,492000,492,0,0,0,0,58,20
2019-11-08 16:00,11.8,0,1,1.05,168000,168,0,0,0,0,58,20
2019-11-08 17:00,10.4,0,1,0.43,8400,8.4,0,0,0,0,53,20
2019-11-08 18:00,8.7,0,0.3,0.02,0,0,0,0,0,0,57,22
2019-11-08 19:00,8.2,0,0,0,0,0,5,0,0,0,72,32
2019-11-08 20:00,7.6,0,0,0,0,0,0,0,0,0,89,41
2019-11-08 21:00,5.4,0,0,0,0,0,0,0,0,0,85,35
2019-11-08 22:00,4.6,0,0,0,0,0,0,0,0,0,85,25
2019-11-08 23:00,4.4,0,0,0,0,0,0,0,0,0,89,40
2019-11-09 0:00,3.8,0,0,0,0,0,0,0,0,0,78,33
2019-11-09 1:00,3,0,0,0,0,0,0,0,0,0,79,38
2019-11-09 2:00,1.6,0,0,0,0,0,4,0,0,0,90,45
2019-11-09 3:00,1.1,0,0,0,0,0,0,0,0,0,70,28
2019-11-09 4:00,1.6,0,0,0,0,0,0,0,0,0,81,38
2019-11-09 5:00,1.1,0,0,0,0,0,0,0,0,0,68,31
2019-11-09 6:00,0.8,0,0,0,0,0,0,0,0,0,68,32
2019-11-09 7:00,0.6,0,0,0,10800,10.8,0,0,0,0,64,24
2019-11-09 8:00,3.3,0,0.6,0.14,97200,97.2,2,2,35,0,87,38
2019-11-09 9:00,6.3,0,0.9,0.61,254400,254.4,1,0,0,0,94,41
2019-11-09 10:00,9.7,0,1,1.25,890400,890.4,0,0,0,0,65,20
2019-11-09 11:00,11.7,0,1,1.73,1033200,1033.2,0,0,0,0,55,17
2019-11-09 12:00,13.6,0,1,2,1034400,1034.4,0,0,0,0,62,21
2019-11-09 13:00,15.5,0,1,2.08,955200,955.2,0,0,0,0,47,14
2019-11-09 14:00,15.9,0,1,1.89,751200,751.2,0,0,0,0,48,18
2019-11-09 15:00,16.3,0,1,1.57,448800,448.8,0,0,0,0,60,18
2019-11-09 16:00,15.5,0,1,1.02,157200,157.2,0,0,0,0,43,16
2019-11-09 17:00,13.8,0,1,0.41,10800,10.8,0,0,0,0,42,14
2019-11-09 18:00,11.7,0,0.3,0.01,0,0,0,0,0,0,39,16
2019-11-09 19:00,10.3,0,0,0,0,0,2,0,0,0,47,20
2019-11-09 20:00,9.1,0,0,0,0,0,0,0,0,0,70,41
2019-11-09 21:00,7.1,0,0,0,0,0,0,0,0,0,115,75
2019-11-09 22:00,6.8,0,0,0,0,0,3,0,0,0,116,76
2019-11-09 23:00,6,0,0,0,0,0,0,0,0,0,104,62
2019-11-10 0:00,6,0,0,0,0,0,0,0,0,0,84,51
2019-11-10 1:00,5.5,0,0,0,0,0,0,0,0,0,64,36
2019-11-10 2:00,5.6,0,0,0,0,0,7,0,0,0,52,23
2019-11-10 3:00,5.1,0,0,0,0,0,9,0,0,0,65,36
2019-11-10 4:00,4.5,0,0,0,0,0,7,0,0,0,56,29
2019-11-10 5:00,4.2,0,0,0,0,0,8,0,0,0,53,29
2019-11-10 6:00,5.4,0,0,0,0,0,9,0,0,0,53,30
2019-11-10 7:00,5.3,0,0,0,1200,1.2,9,0,0,0,53,26
2019-11-10 8:00,6.1,0,0,0.01,61200,61.2,9,0,0,0,50,21
2019-11-10 9:00,8.9,0,0.1,0.33,148800,148.8,8,0,0,0,53,23
2019-11-10 10:00,9.2,0,0.1,0.58,210000,210,9,0,0,0,59,30
2019-11-10 11:00,11.2,0,0.1,0.76,219600,219.6,9,0,0,0,64,30
2019-11-10 12:00,12.1,0,0,0.75,273600,273.6,10,3,35,0,61,32
2019-11-10 13:00,13,0,0,0.87,387600,387.6,10,4,46,0,54,27
2019-11-10 14:00,14.6,0,0.4,1.07,553200,553.2,8,6,40,0,47,22
2019-11-10 15:00,14.5,0,1,1.19,304800,304.8,7,4,40,0,48,23
